ORF,baseMean,log2FoldChange,lfcSE,pvalue,padj
YGL215W,114.02708884429302,-1.010797036117708,0.26120843427964613,4.581953476799704e-5,1.7785732167379154e-4
YGL216W,62.92278455432341,-0.337390861017436,0.24114890302407577,0.14266093247739162,0.21324704923383075
YGL219C,324.07058113367145,1.0743593168324865,0.22450257701702733,6.814466094033651e-7,3.6920073219796704e-6
YGL220W,50.8646633265019,-0.17501351539377746,0.31924055250042266,0.5508340805226772,0.6339503340994872
YGL221C,74.02362930451736,0.3261440724230244,0.2531336921961049,0.17538955139513349,0.2517260105922823
YGL222C,121.41217175099217,1.5697064581458913,0.2408497221494257,1.5799856963036188e-11,1.665934648903259e-10
YGL223C,44.986296779007525,-0.9315239248029432,0.3119400048815697,0.0013187344420299073,0.0036106887543317697
YGL224C,71.94181606099798,-0.5193465295580028,0.2374712293311384,0.021910841773242304,0.04354516937769832
YGL225W,170.3614985081545,-0.3603022393067085,0.3153342984932391,0.2145749156685952,0.29623847666235537
YGL226C-A,75.49525507484464,0.5924327716705289,0.22508024082863598,0.006144477004310853,0.014252177506444565
YGL226W,61.635046509150385,1.259339770969954,0.24578087315834082,9.523183114764906e-8,5.931034404349341e-7
YGL227W,155.07306654142081,-0.7532928162518266,0.19696576691852025,7.932190073470157e-5,2.9152535858254213e-4
YGL228W,234.5815882349523,-0.18258015009639603,0.16534075379655697,0.2589946108877504,0.3455418786332935
YGL229C,68.43967603901976,0.3649147768712412,0.23652563594714876,0.10737760564987085,0.16820954335725266
YGL230C,5.826806001453869,0.6215739231647447,0.6488149811054202,0.17383394059639948,0.24992086490150653
YGL231C,80.90265949373253,0.72653482858393,0.25238487079312133,0.0024562625972658087,0.006324257007339805
YGL232W,26.23504638612411,0.7432312109372399,0.4303849938587306,0.045620946809462826,0.08156219805539579
YGL233W,95.20710379043477,0.24341547505009029,0.1997469529373664,0.2088227780111699,0.28952223211983025
YGL234W,90.72389546002591,-0.05438956748836667,0.3006527041416644,0.8449213009391077,0.8850049581621864
YGL236C,39.80680435412431,0.0678929787911776,0.29345384423037396,0.8060049463888542,0.852759331677489
YGL237C,8.470316194651335,0.6076070772063227,0.5084697705106214,0.1388771554707928,0.20859988083886602
YGL238W,156.49732311001173,-0.4459978523856871,0.22275160967661578,0.03670810081570085,0.06768812436125937
YGL240W,12.010457297745695,-1.7952070613809903,0.668562727716203,0.0012854591613191836,0.003534410886904291
YGL241W,49.773854184888826,-0.9244675288139819,0.316335139140452,0.0016409258653698263,0.004402538879541795
YGL242C,22.824431764950063,-0.11431602085501365,0.3676706102421732,0.7266383122201591,0.7876609094996297
YGL243W,20.796190278499857,-0.8814165670282119,0.3763372537184329,0.00930493784248921,0.020513475956808983
YGL244W,128.18550241234732,0.8873537194716234,0.290122685351355,0.0010892433370383876,0.003059362084374199
YGL245W,321.28186180232274,-0.057355231305003494,0.15292889900312184,0.7015645253712492,0.766850634190461
YGL246C,54.14894977842922,-0.3574846373180543,0.2547868382758297,0.13910386471778446,0.2088335883148129
YGL247W,29.789500709770405,0.030866384854873676,0.29755362413354486,0.9126866729122682,0.9366082177203829
YGL248W,116.10757490010522,-0.14568600088099987,0.21447469726212376,0.4805296080995812,0.5710543076424202
YGL249W,26.254643465024415,0.1477517610315122,0.3054314880876236,0.6028656270395012,0.6828601403284456
YGL250W,39.72229317598838,0.02843648331853767,0.3116041033877581,0.9210262695676181,0.9436823588922926
YGL251C,50.27497753541452,-2.15701377782745,0.30953978679949995,4.861286717094705e-13,6.105584220451915e-12
YGL252C,222.38322721823664,-0.3341651418869016,0.16427230148105046,0.03733057142606488,0.06870650140560296
YGL253W,243.9637202039084,-3.22815931912451,0.29373226885431225,4.629635256745742e-29,2.4718043511697948e-27
YGL254W,30.576286228597787,-1.5829319849871832,0.38468404105916976,9.238165679438217e-6,4.073254281932482e-5
YGL255W,31.507489976282255,-0.9629891247393384,0.32500774984822295,0.001294422380394278,0.003555726211438538
YGL256W,27.92040327410821,-0.8966478734616303,0.3560039627298412,0.005574038423411823,0.013037167527159553
YGL257C,47.34253514293087,-1.6524712307569058,0.35022775098777686,5.211361010850156e-7,2.865760600816757e-6
YGL258W-A,3.7569067786535655,-0.051209115292958296,0.5791281694096923,0.9003625771974022,0.927396489705432
YGL259W,25.2672829728644,0.2502877933527092,0.37471123660429145,0.45398970805797106,0.5458099396979456
YGL260W,2.8521789772148476,-0.3522786707205514,0.7023927052160088,0.41133888409730907,0.5040253007100973
YGL262W,5.748258627761772,0.21479475063393627,0.5566864448852412,0.6045278088444992,0.6836880071911696
YGL263W,14.206066721726877,-1.6245630642436895,0.4959949205047479,2.2301918207765542e-4,7.354248491533241e-4
YGR001C,69.8823916616971,0.11149995331539707,0.23729915874941288,0.6286903367320498,0.7065247507897681
YGR002C,62.15512962652882,-0.010193346322950844,0.2563405609628316,0.965648492008409,0.9756156190547713
YGR003W,71.52363990955617,-1.5130257963032911,0.2986882590149157,9.39798128442812e-8,5.865498839898655e-7
